filename,label,arch,nodes,edges,out_degree,in_degree,density,closeness_centrality,betweeness_centrality,connected_components,diameter,radius
faef488d24cf127cfbd97460df2a775a1959e783f851b8594ae63dd994a6c3f7,0,1,251,495,0.003984064,0.003984064,0.007888446,0.10467786,0.020812813,5,21,2
faef5e0871d17cf64a5baf52da2c450d7021fa2ca6da361e8e5621e4fa51eadd,0,7,66,60,0.015151515,0.015151515,0.013986014,0.01994535,0.000724796,19,7,2
faef7d8f4f46880516284eb5c7ef3a12fee71d743a874cf9b6e5d090e58f3ef5,0,3,812,1515,0.001231527,0.001231527,0.002300572,0.023250292,0.004312669,3,41,2
faefa9803b6f10cb6c664b8cf6c327fced7bf071717fc910abf5346e2aaf380b,0,3,637,1226,0.001569859,0.001569859,0.003026174,0.065449501,0.010160099,3,54,2
faefacfcb6eaed11efab39212e9a73aa99910a3a7d2715f700fe837150362cb7,0,7,853,1608,0.001172333,0.001172333,0.002212572,0.084548748,0.009311989,2,58,2
faf0368622be955afe39268b2df55d16010172987b6ebdd418018279ed71b511,0,7,3358,7284,0.000297796,0.000297796,0.000646157,0.067829244,0.003074229,6,107,2
faf07417db8c46538e2f68e67f845f4da6e337839e4068b788d1ea8820fb0967,0,3,179,299,0.005586592,0.005586592,0.009384219,0.054009948,0.017081787,2,31,2
faf162901eb002ad946a8f76722faca18094376160d9eb3092b316ac6229a614,0,1,34,21,0.029411765,0.029411765,0.018716578,0.026316932,0.001643271,17,5,2
faf1a5d79d44c2572405bb2e740c20b8f910ab9e7feef8b78f6580fe2df64d13,0,7,4251,8511,0.000235239,0.000235239,0.000471086,0.061931013,0.001968417,66,136,2
faf2e21d908647031f751b26d1aab94e98a839214307c12978267d55950ac031,0,1,3962,7417,0.000252398,0.000252398,0.000472617,0.039610501,0.002925375,22,68,2
faf374f01159ef38b6e212ad517ed4267289a00f563ca8e84aa8b7572b899a7a,0,7,127,176,0.007874016,0.007874016,0.010998625,0.024175177,0.004469941,7,15,2
faf60405d57878bcb0e5a28117bb3372fd38b41d8626ad1b128c78418f9d1986,0,7,1167,2011,0.000856898,0.000856898,0.001477892,0.051373035,0.006837429,51,36,2
faf61e8d668355673c0a77544cd43c6043e12960bf27d23505e5144acd1147f3,0,1,276,481,0.003623188,0.003623188,0.006337286,0.068843563,0.023360645,4,25,2
faf69070d12dd98c346cb42acb13ef7bb25a29176583ba6e31c2e7bd36287bf8,0,7,153,262,0.006535948,0.006535948,0.01126591,0.050761919,0.009754088,3,17,2
faf739869186f867d10373eb003a86844265258942ecb757bdfb5887ffa9ed04,0,7,584,1124,0.001712329,0.001712329,0.003301299,0.026008192,0.006865792,3,39,2
faf7c6304607cde77fb5d725fadae6998a61699085388260cb310098ec9b2406,0,1,544,1000,0.001838235,0.001838235,0.003385332,0.060506269,0.019017165,4,40,2
faf8406c71af4fa43fd69cb934ce873b7b3cf4760026944d6401a4ab978916de,0,3,1132,2338,0.000883392,0.000883392,0.001826146,0.095439731,0.005882156,5,67,2
faf8d26618a9105b1e6cb42c785776060ce9b4c59ea2369a6145c3f4398d2811,0,1,186,316,0.005376344,0.005376344,0.009183377,0.085201272,0.031289407,4,22,2
faf8d8141fc6a07b2a6af38b863bb8361db719618ce46cd1e2d9f8c76fb160ec,0,7,1098,1954,0.000910747,0.000910747,0.001622242,0.041437106,0.004192828,80,32,2
faf9023da30646c91139de8dd3461bff2ee9384a37a515bea40a2dde5d996644,0,7,132,220,0.007575758,0.007575758,0.012722646,0.035738607,0.010073578,2,21,2
faf9ec7da09d5a5a0f6dd253b2bdbd45348516b3fd107ec9cb8ac61a705d2cca,0,1,672,1254,0.001488095,0.001488095,0.00278103,0.061345343,0.007673824,19,30,2
fafa21381e172e98d6aeb140d4cbae132e86fc7fe018f9475a089bc6a6ff641c,0,7,3007,5778,0.000332557,0.000332557,0.000639227,0.072043102,0.002893347,9,87,2
fafc2545206a2e7e30c20fbe4d9fa8c639774be506b855e55bd161efc879e8b4,0,1,864,1641,0.001157407,0.001157407,0.002200818,0.069739009,0.008968853,5,31,2
fafc8510657933f4a7bdba55987e8f97c88c231274d84ceb5e2448541fa1e637,0,7,134,179,0.007462687,0.007462687,0.010043766,0.023523469,0.002204885,16,10,2
fafe3ccd376a30d07044474dabe76579e96dd46f1ddcd315fd4f958d544367c9,0,8,119,153,0.008403361,0.008403361,0.010895884,0.017554438,0.002682429,16,26,2
fafe45a7181a20917b13bd74e33bb216b241930c9cd55b704b98940778a32925,0,5,87,112,0.011494253,0.011494253,0.01496926,0.036765222,0.005607183,3,13,2
faff09f0cecbbac90bacd035b01d3542c63b45d2d427e78953274fcca3f63828,0,2,1430,2351,0.000699301,0.000699301,0.001150494,0.040117927,0.004456278,52,34,2
fafffccd6b4514cb4261c7af584c2806c560356448e73f5069d7977b7e357c79,0,3,195,352,0.005128205,0.005128205,0.009304785,0.038157123,0.005516635,2,28,2
f90002d9310b3adbd9a2833e6525618cbf6edbc4d5540f67a26f72b287550b1c,0,1,432,669,0.002314815,0.002314815,0.003593065,0.058781162,0.024153912,16,36,2
f90023525d6e7c1f96f05b5db6f16bf755c8dd349d4253d11cbef88f18402acb,0,7,518,1002,0.001930502,0.001930502,0.003741514,0.055761931,0.011458464,2,49,2
f900741711d0517970b734b6a97e3a3dc8aa95c4faa9f5409fe1bab1bc4782fd,0,2,2286,4160,0.000437445,0.000437445,0.000796399,0.057594068,0.002624957,72,33,2
f902e1f01f711ff8f8fc3a6ee6540ea71576048c4dcde2494df118cfbc7c20a6,0,1,108,165,0.009259259,0.009259259,0.014278297,0.058408784,0.017856443,3,19,2
f902f15ea3d4bcb9b1dfd402e173d4135a70d03788791d6e026705f0ceedbaff,0,7,785,1470,0.001273885,0.001273885,0.002388535,0.076267914,0.007444493,33,40,2
f9032dfdb6aff07579c87943e124556f06cb6d10c6716ae54352c4ba1d8ea0f9,0,7,3246,6192,0.000308071,0.000308071,0.000587852,0.065702456,0.002369972,11,87,2
f9032f68ec15073eb82bb0e951be1b507d4950a51c24626406b06554b0af9dd6,0,7,75,97,0.013333333,0.013333333,0.017477477,0.027510999,0.00205356,6,10,2
f9036781dcc0b9c1fdb0111dfd62ad27bb01f0a0cd6ffb50ba3ae5e8b4eff984,0,1,59,96,0.016949153,0.016949153,0.02805377,0.061900927,0.01009464,2,13,2
f903a1f64d55fb928dbf22b8634a6f61dd69dfed8cec3bf89fcf7595bc08a3e1,0,1,154,229,0.006493506,0.006493506,0.009719039,0.056862204,0.045923912,4,35,2
f905c70bdc90633e6f58be03737cc109d24f30cbe30883aa7aa3f908253f0efa,0,7,1509,3429,0.000662691,0.000662691,0.001506874,0.140981375,0.002506847,3,27,2
f9067cf4f7da0834d9cf12b82f22dfb43a4f9e0de8ac4df48f5f61aec3031397,0,7,116,139,0.00862069,0.00862069,0.01041979,0.023503101,0.005639943,14,17,2
f9073c34e0a300f27e8b0e8c93e0007eb015882582be539c75a769568cbd50fd,0,7,389,497,0.002570694,0.002570694,0.003292874,0.006343653,0.000137697,27,14,2
f9074bc91ec25b4b995c7d15ff4d11ad4c38fee0fa206bdc0a8ad7748c8974d1,0,5,135,192,0.007407407,0.007407407,0.010613599,0.025203177,0.001746489,3,11,2
f9092f6bd3b695eb74439c2cf71fb1bccf2bf31f631565d68540467a07409d7f,0,1,2560,5139,0.000390625,0.000390625,0.000784456,0.069965217,0.002817053,87,31,2
f90944df260391e2bca2efbb5d4233275a850f6e10d9b258f9b6598d065a8d0e,0,7,156,209,0.006410256,0.006410256,0.008643507,0.037650364,0.011539267,18,22,2
f90b0e60169655fd9a119a306535b76ecb60fe8393184238af2b69c41e11b1a4,0,8,2178,2423,0.000459137,0.000459137,0.000511019,0.001261593,1.41e-05,414,75,2
f90b25851d646b4c7e3dd8772ea005e3f3375ffc7dad3503f43a48ea5e63876e,0,7,365,644,0.002739726,0.002739726,0.004847208,0.062062323,0.012527406,17,25,2
f90c77e202f9ef1233b8108984f8b33b99f8ef6dddf5d36263a006a2edd30572,0,1,529,979,0.001890359,0.001890359,0.003505041,0.067173668,0.019809436,3,30,2
f90cdf56b6a46246524e1b64f329408f250bd8f70fdf4b8021ee665521a72bde,0,7,59,85,0.016949153,0.016949153,0.024839275,0.04483818,0.006464876,8,12,2
f90d8017dc10925087c116d3562c632c0e996642cd3f943eb53b957d4ab85db2,0,8,32,33,0.03125,0.03125,0.033266129,0.042556618,0.002116935,7,6,2
f90e0ca87f5a895ae0083488b62349fd96d13f001bcdb7d7ab55e3aa6da498c3,0,7,1030,2076,0.000970874,0.000970874,0.001958731,0.072267557,0.009158312,3,61,2
f90e4858f7632b7662f5860368bab5fb5b474f91017b3f55cff72759d0aa6313,0,1,521,996,0.001919386,0.001919386,0.003676362,0.031734801,0.001849937,19,28,2
f90e4e0691b817ac544b8aad58b8d91d11c2ff6b173fa566fa4f75d1adb1ae9a,0,3,71,106,0.014084507,0.014084507,0.021327968,0.038358521,0.009267197,3,19,2
f90f81eae80cf1446aef37af88677e033ebcd13aa0f9fd974d7b7a8e710ad806,0,1,936,1529,0.001068376,0.001068376,0.001747109,0.060166511,0.007826811,85,35,2
f910826c2ddd9ec3ff1e20d340b7c7f2255f7d97670eef8af350a221edc780d9,0,7,95,104,0.010526316,0.010526316,0.011646137,0.014417965,0.000313068,13,10,2
f910e3fe898b217c091a5361859de140334a560854c52b9ea1eeb46d50c1d54e,0,7,4537,8784,0.00022041,0.00022041,0.000426826,0.061943583,0.001787172,23,167,2
f911463b4993cd659a0c050a14f0908f34236265542bde7eb4cb15b9a5c96156,0,5,392,627,0.00255102,0.00255102,0.004090767,0.058664175,0.013414162,4,26,2
f91217a63cac9534cb98a4bad34d0f79758a862680aa31c581c9175c9424ddb8,0,7,1026,1718,0.000974659,0.000974659,0.001633623,0.046747741,0.007231619,48,42,2
f913369790da7f3777e3989116b3195d9a2d7a8d4ceb786707614ba6a81ba292,0,1,51,66,0.019607843,0.019607843,0.025882353,0.048629167,0.007106843,6,9,2
f913589c43f7f3b0360e4e01a5e7158015889009b73b774f04a6624641d71cba,0,3,512,1011,0.001953125,0.001953125,0.003864206,0.084261466,0.008379259,5,27,2
f9137170287c328b3d5712eca011d42978a9274aae5d49b588269a87d67db9f8,0,2,2398,4230,0.000417014,0.000417014,0.000735907,0.050378352,0.002492843,60,42,2
f91399f7bd0d30394cef5770e903042ccc0804cf8e0054ab0cf92c0ccb80cf59,0,7,102,75,0.009803922,0.009803922,0.00728014,0.010880594,0.000562997,46,8,2
f91536b72c5cc38b125a42ccbd373f3d0dd56b69e32aa36121e2a79f6e6bad78,0,2,4936,9874,0.000202593,0.000202593,0.000405351,0.067613726,0.001474751,96,30,2
f915377c2767ed1430155b177a30aa527678880283c7d866137a92e032958be6,0,1,276,499,0.003623188,0.003623188,0.00657444,0.07475045,0.018724166,4,25,2
f9157cf20ac0a217d7771021be0aef12cfd86f84d14945a07ae494ff2051ceef,0,1,31,30,0.032258065,0.032258065,0.032258065,0.043765577,0.003893215,7,7,2
f91648bc9785d71c66a871aad2ce70f9f0080e3dcc7c97095b8642310fc6c25d,0,7,262,304,0.003816794,0.003816794,0.004445614,0.005764589,9.35e-05,28,13,2
f9172b4dbecab541b371332ec58e20cb59ec35759da56b77e1343bd0186dec5a,0,1,650,1046,0.001538462,0.001538462,0.002479554,0.034709048,0.007028459,4,29,2
f917354f41d45f1e4760a735020319df15da274a6d9f4b64563a86dc5a038db8,0,7,89,136,0.011235955,0.011235955,0.017364658,0.031548537,0.005126331,4,14,2
f919d7414ac7783c6a62ef4164e15692324ec378ae4f958e9fdb1a7af980c023,0,3,757,1291,0.001321004,0.001321004,0.002255841,0.056946498,0.007099708,47,30,2
f91aee9704f69a54e1ee0d464071e6cd563a5dae6548a3a1bde70eef1c346750,0,3,1218,2333,0.000821018,0.000821018,0.001573899,0.075989609,0.005480927,34,48,2
f91c8a49c613dd9cb00775316717415e4425f92c518ec8ce0d4300a17a38d40a,0,3,1387,2554,0.000720981,0.000720981,0.00132856,0.04880854,0.007054267,4,57,2
f91ca33d056295dea9a1ae834a38f5e9cf34c59b6285e629ae45dfbf2798d245,0,1,244,394,0.004098361,0.004098361,0.006645079,0.037183805,0.008744856,7,24,2
f91cafc5215a003794b1efd02da4f4454658d6e54f780a67c4486f79c34b4dcc,0,5,1305,2158,0.000766284,0.000766284,0.001268129,0.046606432,0.006315452,9,42,2
f91cb32e4f676bc5f92ec9a9d2a737cb711de78e2aa010817a20b6596a097ce6,0,1,3263,6434,0.000306466,0.000306466,0.000604477,0.080292062,0.002014357,86,31,2
f91d224761366a7727abb636bdde50193b43f56fa39a61175126922de269008e,0,3,802,2043,0.001246883,0.001246883,0.003180252,0.159701514,0.004836203,2,38,2
f91d2a22b39c5c8c9123c4eea4c507d462ef8f991fc32ad912fb9e6ea1c1086b,0,7,4926,10040,0.000203004,0.000203004,0.000413841,0.047358728,0.002846587,29,75,2
f91db2ffe3b994e5ba7f7a886c5dc9d87b9c41e11fb97bfaf42706e1f6b96b6f,0,7,3119,6093,0.000320616,0.000320616,0.000626527,0.05800363,0.004336154,6,65,2
f91f6565634d78b8d0a875f5bfff4acc1eb903c0d41f5dcb6b51d467d01ba964,0,7,2179,4258,0.000458926,0.000458926,0.000897203,0.068153101,0.003087269,93,51,2
f91fa0d945914985033b4fae427ed02374bff4c7834130ec6b41ff56de2ce917,0,3,4495,8465,0.000222469,0.000222469,0.000419048,0.055850083,0.002481669,25,73,2
f92044cd5bc3dc1ea254c61f64edc0f8708c87f2fafa6c522fd1508950fe9b3e,0,1,337,590,0.002967359,0.002967359,0.005210541,0.057917525,0.004691886,25,26,2
f922a3d37b60efff513c8122789eb94fc07c51e85cb553d8854dfd771d7d892c,0,7,2216,4633,0.000451264,0.000451264,0.000943884,0.074896079,0.003009238,12,94,2
f924c35ca83fc1a7076de2348470afa3311406954761b85a71a4255dbf3ef858,0,7,2656,5635,0.000376506,0.000376506,0.0007991,0.079140215,0.003401957,9,59,2
f9271eb26750fbdc0ecb77b7be85771a0bf55a97788044e0c2b963e3aed79b9d,0,1,3241,23322,0.000308547,0.000308547,0.002220965,0.11261147,0.001577105,13,35,2
f927b44e03a73763f4837d86918327b102c0c2e45781957bf0dbe1c59553cbec,0,7,88,99,0.011363636,0.011363636,0.012931034,0.026612918,0.004073413,17,11,2
f9288cf302ae53273ab6563823c1ae5681cbd1563f9515319638790677387b07,0,7,598,1006,0.001672241,0.001672241,0.00281788,0.038939597,0.005805953,37,60,2
f928ab17f5a7d0702bfda4c1bba84cd819099e9959254e5fec59dcd0b5e74b7b,0,7,483,843,0.002070393,0.002070393,0.003621041,0.030869651,0.006112171,2,43,2
f928ccee2fd55180dfcc2112c5802503c91601f5c52f2ffc3e58b35015a8450c,0,5,1387,2149,0.000720981,0.000720981,0.001117884,0.023416771,0.010070528,22,67,2
f92c126a828d20da30d9ecd3a54d5d48a7226eabbae72114e9ab0b3498e0c68a,0,7,896,1771,0.001116071,0.001116071,0.00220845,0.053281734,0.004963835,20,32,2
f92c968ee119a9a23140d67ad48d28280e679a3894bbdf256b3241f6db9e6c84,0,7,102,67,0.009803922,0.009803922,0.006503592,0.008582331,0.00021258,44,8,2
f92cae952df12b21f68d24be4507fd12a01a88cdcb7471cee06e53c5f351e4ff,0,7,291,533,0.003436426,0.003436426,0.006315914,0.050872538,0.004440292,4,19,2
f92cd5e8a058efc3a515053950837f05d4710b7334131f22ea2866f037526458,0,1,451,738,0.002217295,0.002217295,0.003636364,0.042677078,0.007664696,16,41,2
f92d3612cf6a54519dec27a8293bca8ae0db6225fb70367ec0d87b64901fb7e7,0,3,187,336,0.005347594,0.005347594,0.009660169,0.076401221,0.013402086,2,22,2
f92d5d67627ddc6dac58807d02ace9434ea0f287bebd7ee08de43ec22e7c5b22,0,7,4786,10969,0.000208943,0.000208943,0.000478975,0.12661215,0.000953833,124,78,2
f92d62b9ce0f68dd0969f5fe39a0dd1bd2cfe9b1ef9e6d0bd32e19ab9d1c17d2,0,7,104,159,0.009615385,0.009615385,0.014843167,0.027184084,0.01052146,2,25,2
f92dc367bca4fe164c1c4eaeb8dca03990ca5a9438bcb00e5b8857122ccceeee,0,1,4325,9326,0.000231214,0.000231214,0.000498682,0.080158326,0.001802093,110,31,2
f92f8e526a805c67be161368c4e74dc583857f71a839a0829ff53c114ffc515b,0,1,2175,4387,0.00045977,0.00045977,0.000927788,0.089129584,0.003918004,14,28,2
f92fd6a00826208877a8d7ecef5f5bc45c7682b158846b754b42d0ace4e9f8f2,0,7,794,1462,0.001259446,0.001259446,0.002321954,0.033428547,0.010967762,33,50,2
f92fe0431343a05fa099b09760abf05e97b5b04e22acd7af0cabcdd63284fe3d,0,7,2467,5207,0.000405351,0.000405351,0.000855905,0.108530606,0.002410518,4,47,2
f932c6ea1cdb495c7319bf3c65228fc8b094b4f3839fcc63827db0cf3522c669,0,1,234,472,0.004273504,0.004273504,0.008657056,0.099561726,0.020083399,3,20,2
f933439f4c45e79df28790abbb91630c1ff12e784652cb5169a04b103e5ef9fd,0,3,2639,5429,0.000378931,0.000378931,0.00077984,0.075436985,0.002463748,21,165,2
f934a8d3aa60d5dc08f55344cb1609792eec9f17c7cac39fc3160b6d08bf6a68,0,3,2176,4444,0.000459559,0.000459559,0.000938979,0.051890543,0.00160795,3,36,2
f934d4fcc5b39852a273eb43979c6d5745cf9df2da1c9a89107a347f3dce29b7,0,1,520,956,0.001923077,0.001923077,0.003542315,0.066067094,0.020384449,3,30,2
f93654bc28e8ede80356fa33ad12d17c43d4b6741a96593e716b8e8158d631d2,0,6,3037,4450,0.000329272,0.000329272,0.000482629,0.029577701,0.000969743,65,42,2
f9380fff4d7374caf3373688da18e62322aa75d69ee3ce3d0f8c3af3c4f690ca,0,7,516,828,0.001937984,0.001937984,0.003115828,0.019765522,0.002353907,5,33,2
f93889e549eed8520a907fe9cc23d8840c24df1594d4faad1892c415820489b0,0,1,3201,8029,0.000312402,0.000312402,0.000783837,0.049278478,0.002952573,32,45,2
f93907e4e0e413978c0fe5cab59d77aea5aba4e0ac6ca97fa3946786d03f2ece,0,1,55,74,0.018181818,0.018181818,0.024915825,0.049482645,0.007146941,7,9,2
f93a6430cd545c77e9c743a53229964c46f50f0209acd61309ac7842415c65d3,0,1,2537,4606,0.000394166,0.000394166,0.000715903,0.039353097,0.002846548,47,42,2
f93acf7ab146537e0bde5112344eb0624b00d91efe52f978820b8f6b6a559bca,0,7,2082,3581,0.000480307,0.000480307,0.000826516,0.045246603,0.003187917,82,132,2
f93af2f2f20437c14086675d9e8a6fc39ccc0d5a711e7178bb7ec343232037b5,0,3,83,146,0.012048193,0.012048193,0.02145166,0.056582991,0.00830422,3,16,2
f93af9995505b919eda08a1023f775ed16bb8cce5f1799fb1efadbadd7a1cdfc,0,5,1278,2331,0.000782473,0.000782473,0.001428304,0.066188867,0.006629454,3,39,2
f93b1bf1dfd5d97618ca59720e768ff4f10e40678d007d6e903a67ab9aa3bf7d,0,1,4595,9317,0.000217628,0.000217628,0.000441367,0.071262078,0.001548116,7,34,2
f93cfedb4822911b54f18159a8a595904e4123a96b1c53c6aec53885f746716b,0,3,903,1909,0.00110742,0.00110742,0.002343752,0.096767163,0.006446232,2,70,2
f93d5cfe647983fc5a2d867d495984792c808741c217cd74e122c993679d5155,0,7,183,336,0.005464481,0.005464481,0.010088272,0.075025318,0.017149864,2,27,2
f93d5dab35e7e5acc03e0a7facc0daa20f671a434b8e9d3b491828890f294daf,0,7,1279,2488,0.000781861,0.000781861,0.00152212,0.071046885,0.005739682,2,73,2
f93da9e1094f846ae0cbe73234d7ea71413da15727314cb7166e55a75e2e4137,0,7,292,571,0.003424658,0.003424658,0.006719861,0.06964117,0.015103921,2,35,2
f93e0f239ad6a4f2a20e030c0ba900344034ed5ca5b6761d368e43e5ba933a92,0,1,150,261,0.006666667,0.006666667,0.011677852,0.05286113,0.015845577,3,21,2
f93e451a96d4d4a9e24ed945530e55e761551934daf321bf07d4b06340c1f79c,0,7,146,243,0.006849315,0.006849315,0.011478507,0.041096138,0.020427557,2,24,2
f93f6a66b377a210e290e91567b4bb68af715911daa8e4d13824b5ecf560ce63,0,1,2215,4220,0.000451467,0.000451467,0.00086052,0.062806971,0.004841737,6,42,2
f93f7d4460545dbae793ac2d615cd352de4992c6f2422c3dd13b07d2daf9a013,0,7,95,130,0.010526316,0.010526316,0.014557671,0.026821653,0.001768835,7,9,2
f93ff6afda9dbf50ea9c4f8ed68f662a5160dd51a0fd6653274a19ffc7a5a477,0,1,113,189,0.008849558,0.008849558,0.014933628,0.065337179,0.040731313,3,25,2
f94040e479af4920db9fbc33b36f62d130a405823a846b57cd8f2ac4ab9d1f1d,0,1,299,544,0.003344482,0.003344482,0.006105362,0.088268293,0.02784317,6,28,2
f9404d134bdd77e3ec598de1186d7f9246b036632ecc6fb9fbf81d7db4d8b5d6,0,1,5289,10669,0.000189072,0.000189072,0.000381469,0.071827371,0.001934215,99,38,2
f94055606be80fc2cee95c684142ec864c192a4e01c46131c8e21c4064ce5dc1,0,1,85,123,0.011764706,0.011764706,0.017226891,0.03656967,0.003172353,7,11,2
f94122dc69181b3a099540396aa715a5e1b40755eace7c366fb7bb755d534402,0,3,38,54,0.026315789,0.026315789,0.038406828,0.055766063,0.007309942,3,9,2
f9417f6f452a883086a6f1f9c692f281f5a6690388e53cc2656bc30596846562,0,7,308,532,0.003246753,0.003246753,0.005626296,0.039525053,0.014199491,2,36,2
f9422db7a575fb4ab229ba2eb8ef9014c55398cf17b2755c2138b2bd2b319a92,0,7,983,1858,0.001017294,0.001017294,0.001924778,0.052522627,0.005486097,21,119,2
f9424e3079e14e9c3a96f10cc48fa6163c0eefeae88950e68123215e9e580ea3,0,3,242,400,0.004132231,0.004132231,0.006858475,0.046601099,0.01477187,4,26,2
f9429bdf2cc621207cef36bd3356e1c57e2ca40a0de92da296d3557b6960b6dd,0,1,487,789,0.002053388,0.002053388,0.003333587,0.056429044,0.013051293,11,49,2
f942cab309382bb1899245fe70702b369fd331bbd502253a08265fe3d1368f9e,0,1,3435,6952,0.000291121,0.000291121,0.000589363,0.066908296,0.001839294,119,38,2
f943c377042a5dee911d3c4baf6ff8f6c5e1e8c9443bf9b2994b591166e201f7,0,1,80,127,0.0125,0.0125,0.020094937,0.051097536,0.009799984,3,15,2
f9440c38ca2c19dfd8c67c9dc387f57e96bbe32ec0018f6308cee2ce3cb8b2b3,0,5,467,766,0.002141328,0.002141328,0.003519865,0.039006029,0.013328072,2,35,2
f9464543c33f9f76f8d0e7dd4cfbac7ecdf2d2b022dc8346bdc438e8219593b6,0,3,867,1742,0.001153403,0.001153403,0.002320124,0.083956701,0.007437812,3,65,2
f94784e5e0954c1be21dc85889aa25670550535109f30020bbfb6911388d0cf5,0,7,3166,6944,0.000315856,0.000315856,0.000692987,0.065616299,0.001835048,5,89,2
f94a1eb94f46d22d57af4cd5faef10533e81ebd2f8765654f72c5fd076f361ab,0,8,203,269,0.004926108,0.004926108,0.006560016,0.026713408,0.001344422,21,15,2
f94ad27145be2b846e7f115887c434586aa00be0b1a1642b90ab950961291aaa,0,3,255,474,0.003921569,0.003921569,0.007318203,0.059424634,0.012109984,3,31,2
f94b6e3e5e64c617fec57e4ed12ef96e00919de11d19c30f1e73867110775d5b,0,2,1777,3275,0.000562746,0.000562746,0.001037722,0.061640614,0.003602204,41,36,2
f94b7f0b52d17ce299dd0876738ad1b598f6b228286d9a7b671bc95489db260c,0,1,218,368,0.004587156,0.004587156,0.00777914,0.057629661,0.018035063,9,24,2
f94bf351d13b14b80f896b40722cb6983a3c81f8450006b621473fa0539dde01,0,7,200,344,0.005,0.005,0.008643216,0.061606136,0.028917441,1,38,2
f94cbe8761ed97056f8124a0764708f79de998214e59409407db99d99c17bea6,0,6,3980,5413,0.000251256,0.000251256,0.000341807,0.009670393,0.000282237,165,39,2
f94e6df4c95b626de8a422dda875bfed3a384b8992017d6192518c09e695ab16,0,3,292,564,0.003424658,0.003424658,0.006637481,0.072428239,0.014735402,2,38,2
f94e950229ae8455dd5c4045e2f9bd49680964eff66e9492e4ee957482862c92,0,7,497,907,0.002012072,0.002012072,0.003679334,0.069164916,0.006447802,32,36,2
f94ece0d0a5de481b0757e07d0ef120f3c14756eef7f5e5e7904d80cc9c41dab,0,7,115,119,0.008695652,0.008695652,0.00907704,0.014448109,0.000886306,17,11,2
f94f44b6aeb89bfd20036466e0730357a3599ac68dea71fbfa66b494096177a7,0,1,180,312,0.005555556,0.005555556,0.009683426,0.056715515,0.025514197,8,25,2
f94fd587af83ad75e6dcc5cc9d16d017cd9ddc707515c1b6032b8885bcbefbba,0,7,1974,3887,0.000506586,0.000506586,0.000998022,0.074488499,0.004025725,10,89,2
f9518addf387469547fee290555e9e85d320596368d03023f5eddef38efa336b,0,1,2188,4680,0.000457038,0.000457038,0.000978025,0.095496581,0.004156002,2,31,2
f95334cac3a5a786440560d31fbb5b50b18cc9343c08794ff39302d329ce5431,0,7,796,1746,0.001256281,0.001256281,0.002759078,0.128721312,0.006053568,2,36,2
f9533bac6469af4f08443107bac45f25c6cb265bce87bd5ebd637ccd8916812c,0,1,49,25,0.020408163,0.020408163,0.010629252,0.010629252,0.0,25,2,2
f95389906b7d2078bf9d78a2644c685773c18ddb153a7aa0272c29085d46d312,0,7,709,953,0.001410437,0.001410437,0.001898512,0.002658214,1.89e-05,43,16,2
f953b8ff2ba73e4ab9a71951106759c01c6a0f88f493cc742cd58227eae1349f,0,3,1710,3606,0.000584795,0.000584795,0.001233922,0.085965386,0.00390042,10,77,2
f95464e1fe8655407a81e4674d9dbb023d95a5cc407fbd647140a77e0c5d5566,0,3,3537,7191,0.000282725,0.000282725,0.000574966,0.077488955,0.002330124,63,40,2
f955a84a083393fcd1831a8b0dc3572d6ea5b2e1075f84febe8734141df123ef,0,1,18,16,0.055555556,0.055555556,0.052287582,0.083134277,0.013071895,5,6,2
f955d7cc4a55376fc6a903f4ed79b224ec0f8688e0e3b1e9ea3b1ff767606e15,0,8,217,381,0.004608295,0.004608295,0.00812852,0.045139458,0.014758253,3,27,2
f95804215e6a15f054a3194ff46e91222b8849a27f771dd4086548ef1047bc01,0,3,52,73,0.019230769,0.019230769,0.027526395,0.040301785,0.003378582,5,10,2
f95993c59d98db8f1f5f6d9b5edc695787692c9e4c96561823af89444aaa3525,0,1,716,1192,0.001396648,0.001396648,0.002328398,0.045038984,0.009290069,46,31,2
f95a1c98557b1edbf843fc248d9d5a27a90f996a071fa260299f19d7a04e5dad,0,7,121,214,0.008264463,0.008264463,0.014738292,0.060381246,0.012224229,2,16,2
f95aae198e2e7551ad2beea0474d6b694d56a507b44c21e1dfab56bde5b71762,0,7,1566,2951,0.00063857,0.00063857,0.001204102,0.055956892,0.003813218,5,64,2
f95c6fff0aadbc9d9f0c274b377b41196552c1a1b454d06e3f0474c0dfa142c4,0,3,670,1278,0.001492537,0.001492537,0.002851215,0.064051606,0.010477005,4,37,2
f95cc8f10362ea1e4b88573b05ecb8581a4c889763676dbeb69bd5f0ca380823,0,6,2575,3510,0.00038835,0.00038835,0.000529568,0.004859144,0.000475221,55,68,2
f95cea758aefacfbf3335d21ed31c88e9ab0046c34f87f75285cd6a425e5cdf1,0,1,1025,2034,0.00097561,0.00097561,0.001937881,0.073208422,0.009570422,5,31,2
f95cfb57f22b102df47ab35c96c760f6d19ab6562393ba4bd97267b77a5c736c,0,7,183,319,0.005464481,0.005464481,0.009577854,0.054823723,0.01737961,3,31,2
f95d33404357c3bb49d36f4c99db875224183d236b6c3549a580dd0b1c772dca,0,3,1715,3469,0.00058309,0.00058309,0.001180129,0.046281626,0.006777994,15,152,2
